Security,LOPBDY LME Comdty,Unnamed: 2,returns,MA7,MA30,rolling_volatility,return_7d,future_return,future_MA7,future_MA30,future_rolling_volatility,future_return_7d
2021-08-13 00:00:00,2448.5,2.45,0.011985947509816075,2461.714285714286,2348.75,0.012804577311449392,-0.0012237405669997961,0.009733939000649006,2293.4285714285716,2257.25,0.010531940688749148,0.01765860039241334
2021-08-12 00:00:00,2390.0,1.68,-0.0238921788850317,2449.785714285714,2356.4666666666667,0.01349267202570072,-0.03375783303011926,-0.011568123393316143,2296.5714285714284,2262.366666666667,0.010779814473715564,0.00962800875273523
2021-08-11 00:00:00,2350.5,1.36,-0.016527196652719622,2433.0714285714284,2363.516666666667,0.013798397890405788,-0.04741641337386018,0.0049848287819678205,2306.214285714286,2268.9666666666667,0.010256363940861239,0.029986672589960017
2021-08-10 00:00:00,2319.0,1.02,-0.01340140395660494,2408.5,2369.55,0.014116628632772306,-0.06904857486953031,-0.01293940047444464,2310.285714285714,2274.8,0.010606529843425062,0.012610619469026548
2021-08-09 00:00:00,2295.5,-2.82,-0.0101336783096162,2378.714285714286,2373.733333333333,0.014115028885059111,-0.0832667731629393,-0.013109023377758322,2305.8571428571427,2278.95,0.010901570929763843,-0.013540074252020091
2021-08-06 00:00:00,2362.0,-3.24,0.02896972337181447,2369.285714285714,2380.133333333333,0.014942164635082475,-0.027182866556836903,0.007084348018596476,2298.9285714285716,2282.9,0.010831970519825275,-0.02087817477399914
2021-08-05 00:00:00,2441.0,-1.13,0.03344623200677388,2372.3571428571427,2387.7,0.015646005670091733,0.008886133498656747,0.03846999340514401,2306.1428571428573,2288.9333333333334,0.012628690202830034,0.021847285312567598
2021-08-04 00:00:00,2469.0,1.4,0.011470708725932033,2375.285714285714,2395.0833333333335,0.015565249415801556,0.008372472942617929,0.007620660457239525,2312.714285714286,2294.65,0.0125266655847665,0.01970865467009426
2021-08-03 00:00:00,2435.0,-0.43,-0.013770757391656563,2381.714285714286,2401.766666666667,0.015791830689880416,0.01882845188284519,0.007563025210084007,2325.714285714286,2300.0833333333335,0.012437404016261288,0.03944516688339835
2021-08-02 00:00:00,2445.5,0.89,0.004312114989733162,2395.285714285714,2407.55,0.015578923134249061,0.040416932567538824,0.0016680567139282232,2337.6428571428573,2304.4,0.012138388311667334,0.036014664653871035
2021-07-30 00:00:00,2424.0,1.17,-0.008791658147618064,2410.285714285714,2411.7166666666667,0.015610122658169549,0.045278137128072445,-0.008326394671107407,2351.0,2307.366666666667,0.012201471093535744,0.04085645619401355
2021-07-29 00:00:00,2396.0,1.12,-0.011551155115511524,2424.6428571428573,2412.65,0.014853618025437844,0.04378131126116314,-0.006926952141057985,2366.285714285714,2308.95,0.01215383537677277,0.047376577374363515
2021-07-28 00:00:00,2369.5,-0.65,-0.01106010016694492,2425.714285714286,2414.1666666666665,0.014581465829263927,0.0031752751905165114,-0.009300359332065078,2376.1428571428573,2310.45,0.012177967944970402,0.03033633765662783
2021-07-27 00:00:00,2385.0,-1.63,0.006541464443975631,2417.714285714286,2415.6666666666665,0.014576619747594678,-0.02294141745186399,-0.0021335609131640787,2372.785714285714,2312.45,0.012061278902388579,-0.009949195596951736
2021-07-26 00:00:00,2424.5,0.35,0.01656184486373169,2411.3571428571427,2418.2166666666667,0.014854831569323415,-0.018023491292021063,0.014539234552063185,2371.714285714286,2315.733333333333,0.012298338147529973,-0.0031512605042016808
2021-07-23 00:00:00,2416.0,1.24,-0.003505877500515564,2408.6428571428573,2419.616666666667,0.014758034916640942,-0.0078028747433264885,0.0010537407797681642,2368.4285714285716,2319.0666666666666,0.012297046061681458,-0.009591326105087573
2021-07-22 00:00:00,2386.5,1.92,-0.012210264900662238,2400.214285714286,2419.733333333333,0.014930238221728318,-0.024125945614393785,0.010315789473684278,2368.0714285714284,2322.0333333333333,0.012124688333213807,-0.0010407993338884263
2021-07-21 00:00:00,2341.5,0.93,-0.018856065367693242,2388.4285714285716,2418.0666666666666,0.015310052297552492,-0.03403465346534654,-0.02625546988956029,2361.5714285714284,2322.8333333333335,0.013130016979627611,-0.01910159529806885
2021-07-20 00:00:00,2320.0,1.82,-0.009182148195601147,2377.5714285714284,2415.4,0.015367623182906031,-0.03171953255425709,-0.003637919965760794,2356.214285714286,2324.65,0.01274579305076417,-0.01585288522511097
2021-07-19 00:00:00,2278.5,-2.06,-0.017887931034482718,2364.5714285714284,2410.1833333333334,0.015374586210174965,-0.03840472673559823,-0.018470790378006918,2347.8571428571427,2325.616666666667,0.013141087760488822,-0.02496266268401963
2021-07-16 00:00:00,2326.5,0.71,0.02106649111257397,2356.214285714286,2405.75,0.015800106639004285,-0.024528301886792454,0.015317286652078765,2345.214285714286,2326.4333333333334,0.013049094356058609,-0.007911054094505024
2021-07-15 00:00:00,2310.0,0.39,-0.007092198581560294,2339.8571428571427,2401.633333333333,0.015745658513823757,-0.04722623221282739,0.004094827586206939,2339.0714285714284,2327.6666666666665,0.013061479107888976,-0.018124341412012645
2021-07-14 00:00:00,2301.0,-0.07,-0.003896103896103842,2323.4285714285716,2395.6666666666665,0.015254113632745283,-0.04759933774834437,-0.013092938398797993,2328.214285714286,2327.0333333333333,0.013137795285156486,-0.032
2021-07-13 00:00:00,2302.5,-0.54,0.0006518904823988869,2311.4285714285716,2390.7,0.01516489505105109,-0.03519798868636078,0.005219660722053154,2315.5714285714284,2327.616666666667,0.013023465948945382,-0.0368826838924776
2021-07-12 00:00:00,2315.0,-1.17,0.005428881650380024,2307.6428571428573,2385.4166666666665,0.015090243438743557,-0.011317531496903694,0.009303331890956335,2315.0,2329.2,0.013100627409739449,-0.0017119623368285898
2021-07-09 00:00:00,2342.5,2.61,0.011879049676025932,2310.8571428571427,2381.25,0.015303932525645148,0.009698275862068966,-0.0008574490889603492,2315.3571428571427,2331.85,0.012769017150531674,0.0010738831615120276
